Date,WKL,Quanity,Value,AAPL,Quanity,Value,CL,Quanity,Value,CNI,Quanity,Value,GOOGL,Quanity,Value,KO,Quanity,Value,MCD,Quanity,Value,NKE,Quanity,Value,PGR,Quanity,Value,TJX,Quanity,Value,UL,Quanity,Value,V,Quanity,Value,WM,Quanity,Value,WMT,Quanity,Value,USD Rate,Total USD Value,EUR Rate,Total EUR Value,Total Value GBP,Dividends & Fees,Net Total Value GBP,Cumulative Deposits,Net Profit,S&P500
02/13/2025,180.1,7,1260.7,241.53,10,2415.3,87.75,10,877.5,102.57,10,1025.7,186.14,10,1861.4,69.5,12,834,310.02,3,930.06,73.21,16,1171.36,262.13,4,1048.52,125.85,6,755.1,62.96,,,355.63,6,2133.78,227.6,4,910.4,105.05,10,1050.5,0.79596,15014,0.83263,1260.7,13000,269.58,13270,9960,3310,6115
02/14/2025,178.7,7,1250.9,244.6,10,2446,86.04,10,860.4,101.59,10,1015.9,185.23,10,1852.3,68.87,12,826.44,308.55,3,925.65,73.04,16,1168.64,262.6,4,1050.4,124.34,6,746.04,61.75,,,353.81,6,2122.86,227.73,4,910.92,104.04,10,1040.4,0.793777,14966,0.8332,1250.9,12922,271.26,13193,9960,3233,6115
02/18/2025,177.5,7,1242.5,244.47,10,2444.7,86.39,10,863.9,102.79,10,1027.9,183.77,10,1837.7,69.05,12,828.6,304.83,3,914.49,77.59,16,1241.44,263.93,4,1055.72,123.83,6,742.98,61.79,,,356.73,6,2140.38,228.35,4,913.4,103.78,10,1037.8,0.79203,15049,0.82752,1242.5,12947,273.27,13221,9960,3261,6130
02/19/2025,176.85,7,1237.95,244.87,10,2448.7,87.42,10,874.2,102.38,10,1023.8,185.27,10,1852.7,70.07,12,840.84,301.94,3,905.82,76.78,16,1228.48,269.62,4,1078.48,123.42,6,740.52,62.6,,,355.23,6,2131.38,228.52,4,914.08,104,10,1040,0.79465,15079,0.82815,1237.95,13008,273.27,13281,9960,3321,6144
02/20/2025,175.5,7,1228.5,245.83,10,2458.3,87.87,10,878.7,103.83,10,1038.3,184.56,10,1845.6,70.04,12,840.48,303.05,3,909.15,77.23,16,1235.68,267.67,4,1070.68,122.98,6,737.88,62.48,,,350.49,6,2102.94,229.12,4,916.48,97.21,10,972.1,0.789241,15006,0.8287,1228.5,12862,273.27,13135,9960,3175,6118
02/21/2025,172.6,7,1208.2,245.55,10,2455.5,89.47,10,894.7,103.99,10,1039.9,179.66,10,1796.6,71.35,12,856.2,304.81,3,914.43,76.5,16,1224,266.19,4,1064.76,121.11,6,726.66,63.15,,,348.53,6,2091.18,228.03,4,912.12,94.78,10,947.8,0.791515,14924,0.8283,1208.2,12813,273.27,13086,9960,3126,6013
02/24/2025,172.55,7,1207.85,247.1,10,2471,90.11,10,901.1,101.09,10,1010.9,179.25,10,1792.5,70.59,12,847.08,307.57,3,922.71,80.28,16,1284.48,272.63,4,1090.52,121.47,6,728.82,63.36,,,349.86,6,2099.16,229.68,4,918.72,93.67,10,936.7,0.79253,15004,0.82902,1207.85,12892,273.27,13165,9960,3205,5983
02/25/2025,172.35,7,1206.45,247.04,10,2470.4,92.29,10,922.9,100.65,10,1006.5,175.42,10,1754.2,71.49,12,857.88,310.72,3,932.16,81.72,16,1307.52,278.52,4,1114.08,122.7,6,736.2,62.89,,,352.09,6,2112.54,230.75,4,923,97.69,10,976.9,0.78899,15114,0.83012,1206.45,12927,273.27,13200,9960,3240,5955
02/26/2025,153.65,7,1075.55,240.36,10,2403.6,90.17,10,901.7,100.47,10,1004.7,172.73,10,1727.3,70.8,12,849.6,304.27,3,912.81,81.17,16,1298.72,273.43,4,1093.72,124.89,6,749.34,63.01,,,350.63,6,2103.78,228.69,4,914.76,96.2,10,962,0.7885,14922,0.82701,1075.55,12656,273.27,12929,9960,2969,5956
02/27/2025,150.1,7,1050.7,237.3,10,2373,90.2,10,902,99.76,10,997.6,168.5,10,1685,70.87,12,850.44,309.95,3,929.85,80.02,16,1280.32,278.77,4,1115.08,123.49,6,740.94,63.53,,,355.74,6,2134.44,229.61,4,918.44,96.79,10,967.9,0.79372,14895,0.82502,1050.7,12689,273.27,12963,9960,3003,5862
02/28/2025,147.6,7,1033.2,241.84,10,2418.4,91.17,10,911.7,101.36,10,1013.6,170.28,10,1702.8,71.21,12,854.52,308.33,3,924.99,79.43,16,1270.88,282,4,1128,124.76,6,748.56,63.68,,,362.71,6,2176.26,232.78,4,931.12,98.61,10,986.1,0.7954,15067,0.8253,1033.2,12837,273.27,13110,9960,3150,5955
03/03/2025,150.3,7,1052.1,238.03,10,2380.3,92.81,10,928.1,98.25,10,982.5,167.01,10,1670.1,72.32,12,867.84,304.29,3,912.87,78.41,16,1254.56,285.08,4,1140.32,123.54,6,741.24,64.92,,,361.82,6,2170.92,233.78,4,935.12,97.59,10,975.9,0.78731,14960,0.82543,1052.1,12646,273.27,12920,9960,2960,5850
03/04/2025,146,7,1022,235.93,10,2359.3,91.06,10,910.6,97.47,10,974.7,170.92,10,1709.2,70.19,12,842.28,305.77,3,917.31,77.32,16,1237.12,283.19,4,1132.76,121.74,6,730.44,65.27,,,352.23,6,2113.38,229.96,4,919.84,94.97,10,949.7,0.7816,14797,0.83042,1022,12414,273.27,12687,10060,2627,5778
03/05/2025,144.05,7,1008.35,235.74,10,2357.4,91.75,10,917.5,100.12,10,1001.2,173.02,10,1730.2,70.08,12,840.96,307.45,3,922.35,77.81,16,1244.96,281.86,4,1127.44,123.04,6,738.24,65.64,,,352.68,6,2116.08,230.39,4,921.56,95.98,10,959.8,0.77568,14878,0.83729,1008.35,12385,275.62,12660,10060,2600,5843
03/06/2025,141.7,7,991.9,235.33,10,2353.3,93.29,10,932.9,101.94,10,1019.4,172.35,10,1723.5,70.46,12,845.52,310.37,3,931.11,77.71,16,1243.36,281.17,4,1124.68,120.65,6,723.9,65.53,,,344.16,6,2064.96,225.96,4,903.84,94.64,10,946.4,0.776078,14813,0.83712,991.9,12326,275.62,12602,10060,2542,5739
03/07/2025,142.1,7,994.7,239.07,10,2390.7,96.74,10,967.4,101.07,10,1010.7,173.86,10,1738.6,71.43,12,857.16,321.29,3,963.87,78.59,16,1257.44,279.82,4,1119.28,119.27,6,715.62,66.63,,,345.32,6,2071.92,229.55,4,918.2,91.72,10,917.2,0.774413,14928,0.8388,994.7,12395,277.09,12672,10060,2612,5770
03/10/2025,140.9,7,986.3,227.48,10,2274.8,97.5,10,975,98.15,10,981.5,165.87,10,1658.7,71.45,12,857.4,317.25,3,951.75,76.4,16,1222.4,278.69,4,1114.76,117.61,6,705.66,67.83,,,341.48,6,2048.88,227.77,4,911.08,87.82,10,878.2,0.77667,14580,0.84179,986.3,12154,277.09,12431,10060,2371,5615
03/11/2025,140.3,7,982.1,220.84,10,2208.4,94.1,10,941,95.46,10,954.6,164.04,10,1640.4,71.04,12,852.48,306.76,3,920.28,74.17,16,1186.72,276.94,4,1107.76,116.12,6,696.72,66.75,,,332.14,6,1992.84,224.21,4,896.84,87.44,10,874.4,0.77251,14272,0.84307,982.1,11854,277.09,12131,10060,2071,5572
03/12/2025,141.2,7,988.4,216.98,10,2169.8,90.82,10,908.2,96.88,10,968.8,167.11,10,1671.1,69.94,12,839.28,299.4,3,898.2,73.58,16,1177.28,277.55,4,1110.2,115.34,6,692.04,66.41,,,332.84,6,1997.04,222.86,4,891.44,85.2,10,852,0.77135,14175,0.83965,988.4,11764,277.09,12041,10060,1981,5599
03/13/2025,140.4,7,982.8,209.68,10,2096.8,90.52,10,905.2,95.92,10,959.2,162.76,10,1627.6,69.62,12,835.44,297.5,3,892.5,72.64,16,1162.24,279.4,4,1117.6,112.81,6,676.86,65.96,,,328.55,6,1971.3,223.2,4,892.8,84.5,10,845,0.7717,13983,0.83773,982.8,11614,277.09,11891,10060,1831,5522
03/14/2025,142.6,7,998.2,213.49,10,2134.9,89.82,10,898.2,97.7,10,977,165.49,10,1654.9,69.16,12,829.92,299.83,3,899.49,71.66,16,1146.56,283.69,4,1134.76,113.26,6,679.56,66.05,,,331.8,6,1990.8,224.86,4,899.44,85.35,10,853.5,0.772559,14099,0.844,998.2,11735,277.09,12012,11060,952,5639
03/17/2025,142.6,7,998.2,214,10,2140,90.71,10,907.1,98.2,10,982,164.29,10,1642.9,70.12,12,841.44,303.97,3,911.91,73.7,16,1179.2,291.22,4,1164.88,114.52,6,687.12,67.19,,,334.55,6,2007.3,228.19,4,912.76,87.46,10,874.6,0.7701,14251,0.84081,998.2,11814,277.09,12091,11060,1031,5675
03/18/2025,141.1,7,987.7,212.69,10,2126.9,89.49,10,894.9,97.53,10,975.3,160.67,10,1606.7,69.38,12,832.56,303.6,3,910.8,73.31,16,1172.96,283.28,4,1133.12,115.26,6,691.56,66.05,,,334.77,6,2008.62,225.87,4,903.48,85.59,10,855.9,0.7692,14113,0.84142,987.7,11687,277.09,11964,11060,904,5615
03/19/2025,143,10,1430,215.24,10,2152.4,90.44,10,904.4,97.66,10,976.6,163.89,10,1638.9,69.28,12,831.36,306.92,3,920.76,72.99,16,1167.84,273.29,4,1093.16,117.86,10,1178.6,66.29,,,339.87,6,2039.22,227.36,6,1364.16,86.33,10,863.3,0.7692,15131,0.83861,1430,12838,274.34,13112,11060,2052,5675
03/20/2025,142.85,10,1428.5,214.1,10,2141,90.28,10,902.8,97.74,10,977.4,162.8,10,1628,69.71,12,836.52,307,3,921,71.86,16,1149.76,274.62,4,1098.48,116.25,10,1162.5,66.63,,,339.5,6,2037,226.9,6,1361.4,85.81,10,858.1,0.77113,15074,0.83717,1428.5,12820,274.34,13094,11060,2034,5663
03/21/2025,142.5,10,1425,218.27,10,2182.7,90.3,10,903,96.81,10,968.1,163.99,10,1639.9,68.67,12,824.04,305.44,3,916.32,67.94,18,1222.92,272.86,4,1091.44,116.12,10,1161.2,65.98,,,335.66,6,2013.96,224.91,6,1349.46,85.98,10,859.8,0.77113,15133,0.8419,1425,12869,272.66,13142,11060,2082,5668
03/24/2025,143,10,1430,220.73,10,2207.3,90.9,10,909,98.7,10,987,167.68,10,1676.8,68.95,12,827.4,305.67,3,917.01,67.39,18,1213.02,274,4,1096,119.6,10,1196,65.41,,,343.87,6,2063.22,226.24,6,1357.44,87.49,10,874.9,0.77374,15325,0.83587,1430,13053,272.66,13326,11060,2266,5768
03/25/2025,144.45,10,1444.5,223.75,10,2237.5,89.59,10,895.9,98.35,10,983.5,170.56,10,1705.6,68.81,12,825.72,306.92,3,920.76,66.54,18,1197.72,274.43,4,1097.72,119.88,10,1198.8,65.35,,,344.62,6,2067.72,227.07,6,1362.42,84.76,10,847.6,0.7726,15341,0.83326,1444.5,13056,272.66,13329,11060,2269,5777
03/26/2025,143.9,10,1439,221.53,10,2215.3,92.03,10,920.3,100.07,10,1000.7,165.06,10,1650.6,70.02,12,840.24,313.58,3,940.74,65.74,18,1183.32,272.54,4,1090.16,119.7,10,1197,65.46,,,344.18,6,2065.08,228.93,6,1373.58,85.21,10,852.1,0.77654,15329,0.8341,1439,13104,272.66,13377,11060,2317,5712
03/27/2025,144.9,10,1449,223.85,10,2238.5,93.19,10,931.9,99.76,10,997.6,162.24,10,1622.4,70.74,12,848.88,312.69,3,938.07,65.8,18,1184.4,274.67,4,1098.68,120.57,10,1205.7,66,,,349.86,6,2099.16,229.02,6,1374.12,85.63,10,856.3,0.77208,15396,0.8339,1449,13095,272.66,13368,11060,2308,5693
03/28/2025,145.15,10,1451.5,217.9,10,2179,92.82,10,928.2,97.45,10,974.5,154.33,10,1543.3,70.37,12,844.44,307.09,3,921.27,63.29,18,1139.22,278.86,4,1115.44,118.21,10,1182.1,66.58,,,342.85,6,2057.1,227.92,6,1367.52,85.15,10,851.5,0.77208,15104,0.8408,1451.5,12882,272.66,13154,11060,2094,5581
03/31/2025,143.55,10,1435.5,222.13,10,2221.3,93.7,10,937,97.46,10,974.6,154.64,10,1546.4,71.62,12,859.44,312.37,3,937.11,63.48,18,1142.64,283.01,4,1132.04,121.8,10,1218,66.99,,,350.46,6,2102.76,231.51,6,1389.06,87.79,10,877.9,0.77394,15338,0.83726,1435.5,13073,272.66,13345,11060,2285,5612
04/01/2025,144.55,10,1445.5,223.19,10,2231.9,93.9,10,939,98.62,10,986.2,157.07,10,1570.7,71.87,12,862.44,313.63,3,940.89,64.76,18,1165.68,284.29,4,1137.16,122.72,10,1227.2,67.02,,,346.35,6,2078.1,233.79,6,1402.74,88.83,10,888.3,0.77381,15430,0.83533,1445.5,13148,274.82,13422,11060,2362,5633
04/02/2025,144.45,10,1444.5,223.89,10,2238.9,93.55,10,935.5,100.24,10,1002.4,157.04,10,1570.4,71.33,12,855.96,311.58,3,934.74,64.96,18,1169.28,281.23,4,1124.92,124.93,10,1249.3,67.34,,,346.33,6,2077.98,234.56,6,1407.36,89.76,10,897.6,0.7665,15464,0.8358,1444.5,13061,286.62,13347,11160,2187,5671
04/03/2025,144,10,1440,203.19,10,2031.9,96,10,960,98.21,10,982.1,150.72,10,1507.2,73.18,12,878.16,318.27,3,954.81,55.58,18,1000.44,287,4,1148,125.43,10,1254.3,70.37,,,339.39,6,2036.34,236.83,6,1420.98,87.26,10,872.6,0.76402,15047,0.8437,1440,12711,286.62,12998,11160,1838,5397
04/04/2025,143.45,10,1434.5,188.38,10,1883.8,91.66,10,916.6,96.49,10,964.9,145.6,10,1456,69.93,12,839.16,300.11,3,900.33,57.25,18,1030.5,257.64,4,1030.56,122.16,10,1221.6,67.41,,,313.13,6,1878.78,225.2,6,1351.2,83.19,10,831.9,0.776096,14305,0.8504,1434.5,12322,286.62,12609,11160,1449,5074
04/07/2025,135,10,1350,181.46,10,1814.6,89.19,10,891.9,94.75,10,947.5,146.75,10,1467.5,68.37,12,820.44,299.89,3,899.67,55.61,18,1000.98,255.27,4,1021.08,119.13,10,1191.3,65.14,,,312.32,6,1873.92,220.56,6,1323.36,83.83,10,838.3,0.78524,14091,0.85715,1350,12222,286.62,12508,11160,1348,5062
04/08/2025,139.35,10,1393.5,172.42,10,1724.2,88.6,10,886,92.66,10,926.6,144.7,10,1447,68.42,12,821.04,299.83,3,899.49,53.27,18,958.86,260.38,4,1041.52,120.03,10,1200.3,65.14,,,308.27,6,1849.62,216.47,6,1298.82,81.79,10,817.9,0.7818,13871,0.8585,1393.5,12041,286.62,12328,11160,1168,4983
04/09/2025,139.3,10,1393,198.85,10,1988.5,90.23,10,902.3,98.32,10,983.2,158.71,10,1587.1,69.95,12,839.4,303.96,3,911.88,59.32,18,1067.76,270.11,4,1080.44,126.05,10,1260.5,66.85,,,332.43,6,1994.58,224.42,6,1346.52,89.6,10,896,0.7797,14858,0.85381,1393,12774,288.18,13062,11160,1902,5457
04/10/2025,142.55,10,1425.5,190.42,10,1904.2,91.8,10,918,95.81,10,958.1,152.82,10,1528.2,70.76,12,849.12,306.78,3,920.34,54.4,18,979.2,273.18,4,1092.72,127.47,10,1274.7,67.4,,,324.61,6,1947.66,226.45,6,1358.7,90.61,10,906.1,0.7697,14637,0.86643,1425.5,12501,288.18,12789,11160,1629,5268
04/11/2025,144,10,1440,198.15,10,1981.5,94,10,940,99.76,10,997.6,157.14,10,1571.4,71.43,12,857.16,309.9,3,929.7,54.39,18,979.02,275.64,4,1102.56,128.15,10,1281.5,69.65,,,333.4,6,2000.4,229.38,6,1376.28,92.8,10,928,0.764351,14945,0.8682,1440,12674,288.18,12962,11160,1802,5363
04/14/2025,147.6,10,1476,202.52,10,2025.2,94.98,10,949.8,100.19,10,1001.9,159.07,10,1590.7,72.45,12,869.4,316.07,3,948.21,55.41,18,997.38,278.56,4,1114.24,130.6,10,1306,70.02,,,335.18,6,2011.08,232.3,6,1393.8,94.73,10,947.3,0.75904,15155,0.8607,1476,12774,288.18,13062,11160,1902,5406
04/15/2025,152.3,10,1523,202.14,10,2021.4,94.26,10,942.6,98.46,10,984.6,156.31,10,1563.1,71.86,12,862.32,312.48,3,937.44,54.83,18,986.94,276.11,4,1104.44,128.5,10,1285,69.92,,,335.81,6,2014.86,231.48,6,1388.88,93.97,10,939.7,0.7558,15031,0.85347,1523,12660,288.44,12949,11160,1789,5397
04/16/2025,150.3,10,1503,194.27,10,1942.7,93.49,10,934.9,98.54,10,985.4,153.33,10,1533.3,71.68,12,860.16,309.1,3,927.3,53.55,18,963.9,275.13,4,1100.52,126.31,10,1263.1,70.39,,,331.33,6,1987.98,229.57,6,1377.42,91.19,10,911.9,0.75563,14789,0.8611,1503,12469,288.44,12757,11160,1597,5276
04/17/2025,150.15,10,1501.5,196.98,10,1969.8,95.5,10,955,99.17,10,991.7,151.16,10,1511.6,73,12,876,311.3,3,933.9,55.76,18,1003.68,265.45,4,1061.8,127.62,10,1276.2,71.82,,,329.61,6,1977.66,230.91,6,1385.46,93.22,10,932.2,0.75378,14875,0.85731,1501.5,12500,288.44,12788,11160,1628,5283
04/21/2025,150.15,10,1501.5,193.16,10,1931.6,94.7,10,947,98.6,10,986,147.67,10,1476.7,72.77,12,873.24,308.72,3,926.16,56.12,18,1010.16,257.41,4,1029.64,123.98,10,1239.8,71.63,,,320.1,6,1920.6,227.57,6,1365.42,92.41,10,924.1,0.7474,14630,0.8604,1501.5,12227,288.44,12515,11160,1355,5158
04/22/2025,150.25,10,1502.5,199.74,10,1997.4,95.81,10,958.1,97.59,10,975.9,151.47,10,1514.7,73.9,12,886.8,319.08,3,957.24,57.06,18,1027.08,265.08,4,1060.32,125.71,10,1257.1,73.61,,,331.4,6,1988.4,229.96,6,1379.76,94.85,10,948.5,0.7534,14951,0.85517,1502.5,12549,288.44,12838,11160,1678,5288
04/23/2025,150.05,10,1500.5,204.6,10,2046,93.89,10,938.9,97.77,10,977.7,155.35,10,1553.5,73.3,12,879.6,318.48,3,955.44,57.39,18,1033.02,265.03,4,1060.12,125.5,10,1255,72.25,,,334.37,6,2006.22,228.63,6,1371.78,94.96,10,949.6,0.75389,15027,0.85391,1500.5,12610,288.44,12898,11160,1738,5376
04/24/2025,152.25,10,1522.5,208.37,10,2083.7,92.7,10,927,97.63,10,976.3,159.28,10,1592.8,72.52,12,870.24,316.22,3,948.66,58.48,18,1052.64,265.19,4,1060.76,126.5,10,1265,71.65,,,335.71,6,2014.26,227.47,6,1364.82,95.84,10,958.4,0.7504,15115,0.85325,1522.5,12641,288.44,12929,11160,1769,5485
04/25/2025,152.8,10,1528,209.28,10,2092.8,93.91,10,939.1,97.1,10,971,161.96,10,1619.6,71.91,12,862.92,316.74,3,950.22,57.62,18,1037.16,265.01,4,1060.04,126.56,10,1265.6,70.45,,,335.17,6,2011.02,228.31,6,1369.86,95.09,10,950.9,0.751033,15130,0.8573,1528,12673,288.44,12962,11160,1802,5525
04/28/2025,151.95,10,1519.5,210.14,10,2101.4,90.96,10,909.6,96.52,10,965.2,160.61,10,1606.1,71.79,12,861.48,316.81,3,950.43,57.31,18,1031.58,269.58,4,1078.32,127.13,10,1271.3,71.08,,,337.51,6,2025.06,229.08,6,1374.48,95.22,10,952.2,0.74426,15127,0.84906,1519.5,12549,288.44,12837,11160,1677,5529
04/29/2025,153.6,10,1536,211.21,10,2112.1,92.33,10,923.3,96.43,10,964.3,160.16,10,1601.6,72.35,12,868.2,314.5,3,943.5,57.54,18,1035.72,276.31,4,1105.24,128.03,10,1280.3,71.03,,,341.52,6,2049.12,228.8,6,1372.8,96.04,10,960.4,0.745668,15217,0.84921,1536,12651,288.44,12939,11160,1779,5561
04/30/2025,155.45,10,1554.5,212.5,10,2125,92.19,10,921.9,96.82,10,968.2,158.8,10,1588,72.55,12,870.6,319.65,3,958.95,56.4,18,1015.2,281.74,4,1126.96,128.68,10,1286.8,71.49,,,345.5,6,2073,233.36,6,1400.16,97.25,10,972.5,0.75053,15307,0.84989,1554.5,12810,288.44,13098,11160,1938,5569
05/01/2025,155.45,10,1554.5,213.32,10,2133.2,90.69,10,906.9,95.62,10,956.2,161.3,10,1613,71.29,12,855.48,313.64,3,940.92,56.76,18,1021.68,277.66,4,1110.64,127.63,10,1276.3,70.86,,,342.45,6,2054.7,233.4,6,1400.4,97.41,10,974.1,0.75265,15244,0.85019,1554.5,12795,288.44,13083,11160,1923,5604
05/02/2025,156.2,10,1562,205.35,10,2053.5,90.48,10,904.8,101.34,10,1013.4,164.03,10,1640.3,71.65,12,859.8,311.96,3,935.88,58.59,18,1054.62,282.81,4,1131.24,129.21,10,1292.1,71.44,,,347.6,6,2085.6,233.94,6,1403.64,98.75,10,987.5,0.753296,15362,0.85019,1562,12900,288.44,13189,11260,1929,5687
05/05/2025,156.9,10,1569,198.89,10,1988.9,90.74,10,907.4,98.69,10,986.9,164.21,10,1642.1,71.7,12,860.4,315.72,3,947.16,57.35,18,1032.3,282.16,4,1128.64,128.94,10,1289.4,71.4,,,348.64,6,2091.84,234.79,6,1408.74,99.33,10,993.3,0.7523,15277,0.85105,1569,12828,288.44,13117,11260,1857,5650
05/06/2025,156.25,10,1562.5,198.51,10,1985.1,91,10,910,98.43,10,984.3,163.23,10,1632.3,71.72,12,860.64,316.79,3,950.37,57.04,18,1026.72,283.66,4,1134.64,128.46,10,1284.6,71.89,,,347.7,6,2086.2,234.07,6,1404.42,98.55,10,985.5,0.74873,15245,0.84919,1562.5,12741,288.44,13030,11260,1770,5607
05/07/2025,157.95,10,1579.5,196.25,10,1962.5,90.88,10,908.8,99.77,10,997.7,151.38,10,1513.8,72.4,12,868.8,318.13,3,954.39,58.62,18,1055.16,286.38,4,1145.52,128.65,10,1286.5,72.12,,,349.85,6,2099.1,235.51,6,1413.06,98.83,10,988.3,0.75221,15194,0.85047,1579.5,12772,288.44,13061,11260,1801,5631
05/08/2025,158.9,10,1589,197.49,10,1974.9,90.83,10,908.3,101.33,10,1013.3,154.28,10,1542.8,71.17,12,854.04,313.49,3,940.47,58.91,18,1060.38,283.92,4,1135.68,128.09,10,1280.9,70.4,,,351.27,6,2107.62,233.13,6,1398.78,97.43,10,974.3,0.75555,15191,0.84799,1589,12825,288.44,13114,11260,1854,5664
05/09/2025,156.3,10,1563,198.53,10,1985.3,89.81,10,898.1,100.36,10,1003.6,152.75,10,1527.5,70.52,12,846.24,313.68,3,941.04,58.3,18,1049.4,284.51,4,1138.04,128.1,10,1281,70.31,,,352.54,6,2115.24,232.75,6,1396.5,96.72,10,967.2,0.751654,15149,0.8458,1563,12709,288.44,12997,11260,1737,5660
05/12/2025,155.25,10,1552.5,210.79,10,2107.9,89.14,10,891.4,104.7,10,1047,158.46,10,1584.6,69.53,12,834.36,311.92,3,935.76,62.58,18,1126.44,280.25,4,1121,131.49,10,1314.9,69.12,,,355.85,6,2135.1,225.57,6,1353.42,96.75,10,967.5,0.75885,15419,0.84194,1552.5,13008,288.44,13297,11260,2037,5844
05/13/2025,157.05,10,1570.5,212.93,10,2129.3,87.88,10,878.8,105.2,10,1052,159.53,10,1595.3,68.96,12,827.52,308.69,3,926.07,62.39,18,1123.02,282.59,4,1130.36,130.82,10,1308.2,68.37,,,356.14,6,2136.84,222.38,6,1334.28,95.88,10,958.8,0.75163,15400,0.8407,1570.5,12896,288.44,13184,11260,1924,5887
05/14/2025,156.85,10,1568.5,212.33,10,2123.3,87.57,10,875.7,106.4,10,1064,165.37,10,1653.7,69.16,12,829.92,307.5,3,922.5,61.73,18,1111.14,278.17,4,1112.68,131.25,10,1312.5,68.18,,,356.46,6,2138.76,222.47,6,1334.82,96.83,10,968.3,0.75395,15447,0.84301,1568.5,12969,288.44,13257,11260,1997,5893
05/15/2025,159.1,10,1591,211.45,10,2114.5,89.63,10,896.3,108.13,10,1081.3,163.96,10,1639.6,71.61,12,859.32,314.48,3,943.44,62.4,18,1123.2,281.15,4,1124.6,133.04,10,1330.4,69.57,,,362.3,6,2173.8,228.02,6,1368.12,96.35,10,963.5,0.75149,15618,0.84117,1591,13075,288.44,13364,11260,2104,5917
05/16/2025,160.45,10,1604.5,211.26,10,2112.6,91.23,10,912.3,108.07,10,1080.7,166.19,10,1661.9,72,12,864,318.61,3,955.83,63.11,18,1135.98,286.03,4,1144.12,133.34,10,1333.4,69.47,,,365.12,6,2190.72,229.87,6,1379.22,98.24,10,982.4,0.752785,15753,0.8404,1604.5,13207,293.42,13501,11260,2241,5958
05/19/2025,159.65,10,1596.5,208.78,10,2087.8,91.74,10,917.4,107.54,10,1075.4,166.54,10,1665.4,71.93,12,863.16,321.23,3,963.69,62.08,18,1117.44,288.24,4,1152.96,135.03,10,1350.3,70.26,,,367.9,6,2207.4,231.95,6,1391.7,98.12,10,981.2,0.7485,15774,0.84073,1596.5,13149,293.42,13442,11260,2182,5964
05/20/2025,160.5,10,1605,206.86,10,2068.6,91.99,10,919.9,107.45,10,1074.5,163.98,10,1639.8,71.69,12,860.28,319.8,3,959.4,62.56,18,1126.08,285.63,4,1142.52,134.93,10,1349.3,71.2,,,366.84,6,2201.04,233.89,6,1403.34,97.8,10,978,0.74639,15723,0.84253,1605,13088,293.42,13381,11260,2121,5940
05/21/2025,160.9,10,1609,202.09,10,2020.9,91.67,10,916.7,106.1,10,1061,168.56,10,1685.6,71.85,12,862.2,316.44,3,949.32,59.98,18,1079.64,281,4,1124,131.03,10,1310.3,71.39,,,358.3,6,2149.8,234.11,6,1404.66,96.43,10,964.3,0.74521,15528,0.84436,1609,12931,293.42,13224,11260,1964,5845
05/22/2025,160.15,10,1601.5,202.09,10,2020.9,91.67,10,916.7,106.1,10,1061,170.87,10,1708.7,71.85,12,862.2,314.31,3,942.93,61.32,18,1103.76,281,4,1124,131.03,10,1310.3,71.39,,,357.97,6,2147.82,233.32,6,1399.92,96.43,10,964.3,0.7452,15563,0.84064,1601.5,12943,293.42,13237,11260,1977,5842
05/23/2025,161.25,10,1612.5,195.27,10,1952.7,92.59,10,925.9,104.98,10,1049.8,168.47,10,1684.7,71.77,12,861.24,314.57,3,943.71,60.02,18,1080.36,277.3,4,1109.2,125.7,10,1257,71.75,,,353.54,6,2121.24,236.81,6,1420.86,96.34,10,963.4,0.73828,15370,0.8394,1612.5,12701,293.42,12994,11260,1734,5803
05/27/2025,160.3,10,1603,200.21,10,2002.1,92.43,10,924.3,105.22,10,1052.2,172.9,10,1729,71.78,12,861.36,314.95,3,944.85,62.83,18,1130.94,278.75,4,1115,127.96,10,1279.6,71.71,,,359.3,6,2155.8,238.03,6,1428.18,97.58,10,975.8,0.74001,15599,0.83889,1603,12888,293.42,13182,11260,1922,5922
05/28/2025,158.4,10,1584,200.42,10,2004.2,91.76,10,917.6,104.87,10,1048.7,172.36,10,1723.6,71.15,12,853.8,312.84,3,938.52,61.78,18,1112.04,277.03,4,1108.12,126.22,10,1262.2,71.21,,,359.73,6,2158.38,237.15,6,1422.9,97.24,10,972.4,0.74452,15522,0.83632,1584,12882,293.42,13175,11260,1915,5889
05/29/2025,156,10,1560,199.95,10,1999.5,92.3,10,923,104.98,10,1049.8,171.86,10,1718.6,71.49,12,857.88,311.86,3,935.58,61.44,18,1105.92,277.3,4,1109.2,127.07,10,1270.7,71.52,,,362.4,6,2174.4,237.76,6,1426.56,97.1,10,971,0.740796,15542,0.84271,1560,12828,294.90,13123,11260,1863,5912
05/30/2025,156.3,10,1563,200.85,10,2008.5,92.94,10,929.4,104.94,10,1049.4,171.74,10,1717.4,72.1,12,865.2,313.85,3,941.55,60.59,18,1090.62,284.93,4,1139.72,126.9,10,1269,71.82,,,365.19,6,2191.14,240.97,6,1445.82,98.72,10,987.2,0.742777,15635,0.8429,1563,12931,294.90,13226,11260,1966,5912
